"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","11","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar_Lights.M_SportsCar_Lights","49","0","46","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","11","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar_Wheel.M_SportsCar_Wheel","49","0","26","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar.M_SportsCar","49","0","90","3","0.000000","0","0"
"/Game/Tracks/mapa_02/props/Textura_Caja_Mat.Textura_Caja_Mat","49","14","14","1","10.450921","0","14"
"/Game/Tracks/mapa_02/props/Rampa_Textura_Mat.Rampa_Textura_Mat","49","14","14","1","1.296865","0","14"
"/Game/Tracks/mapa_02/props/Palos_02_Mat.Palos_02_Mat","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/props/Meta_01_Mat.Meta_01_Mat","49","17","18","1","14.511385","0","18"
"/Game/Tracks/mapa_02/props/ContainerTexturas_Interior_Azul_Mat.ContainerTexturas_Interior_Azul_Mat","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Gradient_Pallete_Mat.Gradient_Pallete_Mat","49","17","18","1","0.000000","0","18"
"/Game/Tracks/mapa_02/Material_011.Material_011","49","14","14","1","0.000000","0","14"
"/Game/Tracks/Blocking_prueba/Vallas_Textura_Mat.Vallas_Textura_Mat","49","14","14","1","0.000000","0","14"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","23","23","1","14.596205","0","23"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","23","23","1","21.077654","0","23"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","35","35","1","40.583523","0","35"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","23","23","1","17.389629","0","23"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","11","11","1","5.984247","0","11"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","56","56","1","41.418819","0","56"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","23","23","1","23.983168","0","23"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","23","23","1","21.458883","0","23"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","23","23","1","20.253187","0","23"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","23","23","1","20.382944","0","23"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","23","23","1","18.471462","0","23"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","23","23","1","23.154358","0","23"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","23","23","1","17.990171","0","23"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","23","23","1","20.879459","0","23"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","23","23","1","23.435612","0","23"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","23","23","1","18.854364","0","23"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","23","23","1","17.888111","0","23"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","23","23","1","17.759483","0","23"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","23","23","1","16.156122","0","23"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","35","35","1","24.558882","0","35"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","23","23","1","19.103205","0","23"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","23","23","1","20.252956","0","23"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","23","23","1","20.331484","0","23"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","23","23","1","17.701157","0","23"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","23","23","1","20.738106","0","23"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","23","23","1","23.529087","0","23"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","23","23","1","20.854982","0","23"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","23","23","1","22.148293","0","23"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","23","23","1","21.200642","0","23"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","11","11","1","6.502612","0","11"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","11","11","1","6.195638","0","11"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","74","74","1","54.307911","0","74"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","23","23","1","20.047819","0","23"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","23","23","1","27.121469","0","23"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","23","23","1","21.992392","0","23"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","23","23","1","22.555416","0","23"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","23","23","1","23.438845","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","23","23","1","23.663113","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","23","23","1","31.553038","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","23","23","1","22.070560","0","23"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","23","23","1","29.242239","0","23"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","23","23","1","21.967291","0","23"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","23","23","1","24.200722","0","23"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","44","46","1","43.017097","0","46"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","17","17","1","9.958158","0","17"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","23","23","1","22.350937","0","23"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","23","23","1","20.993565","0","23"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","23","23","1","22.820759","0","23"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","23","23","1","25.000040","0","23"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","23","23","1","22.344486","0","23"
"/Game/Vehicles/test_car/mat_5_001.mat_5_001","49","50","50","1","58.710140","0","50"
"/Game/Vehicles/test_car/mat_4_004.mat_4_004","49","26","26","1","0.000000","0","26"
"/Game/Vehicles/test_car/mat_4_001.mat_4_001","49","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_3_001.mat_3_001","49","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_11_001.mat_11_001","49","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_10_001.mat_10_001","49","50","50","1","0.000000","0","50"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","23","23","1","21.016338","0","23"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","23","23","1","25.309772","0","23"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","49","23","23","1","23.898369","0","23"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","49","23","23","1","24.280119","0","23"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","49","14","14","1","5.935903","0","14"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","14","14","1","1.547936","0","14"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","49","23","23","1","31.133377","0","23"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","23","23","1","24.224241","0","23"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","8","8","2","6.263930","0","8"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","4","4","1","3.747732","0","4"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","49","35","35","1","13.271892","0","35"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","5","5","1","1.738930","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","5","5","1","1.558499","0","5"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","61","61","1","76.072372","0","61"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","12","12","1","8.056067","0","12"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","100","100","1","182.938248","0","100"
"/Landmass/Landscape/BlueprintBrushes/Materials/Sprite/M_BrushSprite_01.M_BrushSprite_01","49","19","21","1","12.908097","0","21"
"/Game/Vehicles/OffroadCar/Materials/M_OffroadCar_Wheel.M_OffroadCar_Wheel","49","0","26","1","0.000000","0","0"
"/Game/Track/M_Track.M_Track","49","0","26","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","23","23","1","19.017763","0","23"
"/Landmass/Landscape/BlueprintBrushes/Materials/Internal/BrushBounds.BrushBounds","49","5","5","1","4.136490","0","5"
"/Game/mats/MT_hielo_proc.MT_hielo_proc","49","14","14","1","19.565895","0","14"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","136","6","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","1095"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","280","6","0.000000","0","0"
"/Water/Materials/Brushes/MeshBrush_Width.MeshBrush_Width","49","4","4","1","3.162822","0","4"
"/Water/Materials/Brushes/MeshBrush_Weightmap.MeshBrush_Weightmap","49","4","4","1","3.589323","0","4"
"/Water/Materials/Brushes/MeshBrush_Island.MeshBrush_Island","49","4","4","1","3.102178","0","4"
"/Water/Materials/Brushes/MeshBrush_Angle.MeshBrush_Angle","49","4","4","1","3.269816","0","4"
"/Water/Materials/Brushes/CompositeWaterBodyTexture.CompositeWaterBodyTexture","49","5","5","1","3.543256","0","5"
"/Water/Materials/Brushes/CanvasDrawing.CanvasDrawing","49","7","7","1","5.478447","0","7"
"/Landmass/Landscape/BlueprintBrushes/Materials/RenderSplineDepths.RenderSplineDepths","49","6","6","1","5.150532","0","6"
"/Landmass/Landscape/BlueprintBrushes/Materials/CacheDistanceField.CacheDistanceField","49","5","5","1","3.449319","0","5"
"/Landmass/DistanceFields/Materials/JumpFloodStep.JumpFloodStep","49","5","5","1","2.866990","0","5"
"/Landmass/DistanceFields/Materials/DetectEdges.DetectEdges","49","5","5","1","4.160488","0","5"
"/Landmass/DistanceFields/Materials/BlurEdges.BlurEdges","49","5","5","1","3.676502","0","5"
"/Water/Materials/WaterSurface/Water_Material.Water_Material","49","715","785","5","1689.746094","0","785"
"/Water/Materials/PostProcessing/M_UnderWater_PostProcess_Volume.M_UnderWater_PostProcess_Volume","49","15","16","1","12.396584","0","16"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","31","57","1","84.467606","0","4337"
